--- 分析日志 for: VAH09_new.csv ---
--- 协议: Temp: 20 deg C ---

[高级数据清洗]: 发现并删除了 1622 个数据点。

清洗后发现 5761 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
66       | 78103.63        | 1420.42    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=3.99V, P= 11.99W
67       | 79554.05        | 2002.29    | 恒压充电 (CV Charge)                    | I=  909.7mA, V=4.20V, P=  3.82W
68       | 81586.34        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
69       | 82456.38        | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14427.4mA, V=3.72V, P=-53.58W
70       | 82531.34        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.0mA, V=3.80V, P=-16.22W
71       | 83331.34        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16249.8mA, V=3.24V, P=-52.41W
72       | 83466.33        | 694.42     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
73       | 84190.75        | 1421.33    | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=3.99V, P= 11.99W
74       | 85642.09        | 2009.31    | 恒压充电 (CV Charge)                    | I=  909.0mA, V=4.20V, P=  3.82W
75       | 87681.40        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
76       | 88551.44        | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14425.7mA, V=3.72V, P=-53.58W
77       | 88626.40        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.0mA, V=3.80V, P=-16.22W
78       | 89426.40        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16256.6mA, V=3.24V, P=-52.41W
79       | 89561.39        | 690.14     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
80       | 90281.53        | 1422.37    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=3.99V, P= 11.99W
81       | 91733.90        | 2019.84    | 恒压充电 (CV Charge)                    | I=  895.0mA, V=4.20V, P=  3.76W
82       | 93783.74        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
83       | 94653.78        | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14424.3mA, V=3.72V, P=-53.58W
84       | 94728.74        | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.9mA, V=3.80V, P=-16.22W
85       | 95528.74        | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16262.2mA, V=3.24V, P=-52.41W
86       | 95663.74        | 702.91     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
87       | 96396.65        | 1422.49    | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=3.99V, P= 11.99W
88       | 97849.13        | 1996.47    | 恒压充电 (CV Charge)                    | I=  906.5mA, V=4.20V, P=  3.81W
89       | 99875.60        | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
90       | 100745.64       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14424.0mA, V=3.72V, P=-53.58W
91       | 100820.60       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.8mA, V=3.80V, P=-16.22W
92       | 101620.60       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16268.6mA, V=3.24V, P=-52.41W
93       | 101755.60       | 690.62     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
94       | 102476.22       | 1424.46    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=3.99V, P= 11.99W
95       | 103930.68       | 2000.27    | 恒压充电 (CV Charge)                    | I=  905.3mA, V=4.20V, P=  3.80W
96       | 105960.96       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
97       | 106831.00       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14423.2mA, V=3.72V, P=-53.58W
98       | 106905.96       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.9mA, V=3.80V, P=-16.22W
99       | 107705.96       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16275.2mA, V=3.24V, P=-52.41W
100      | 107840.95       | 702.11     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
101      | 108573.06       | 1425.00    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=3.99V, P= 11.99W
102      | 110028.06       | 2009.82    | 恒压充电 (CV Charge)                    | I=  904.4mA, V=4.20V, P=  3.80W
103      | 112067.88       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
104      | 112937.92       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14422.2mA, V=3.72V, P=-53.58W
105      | 113012.88       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.8mA, V=3.80V, P=-16.22W
106      | 113812.88       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16280.4mA, V=3.23V, P=-52.41W
107      | 113947.88       | 692.44     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
108      | 114670.32       | 1425.55    | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=3.99V, P= 11.99W
109      | 116125.87       | 2007.28    | 恒压充电 (CV Charge)                    | I=  903.4mA, V=4.20V, P=  3.79W
110      | 118163.15       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
111      | 119033.19       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14421.5mA, V=3.72V, P=-53.58W
112      | 119108.16       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.0mA, V=3.80V, P=-16.22W
113      | 119908.15       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16286.5mA, V=3.23V, P=-52.41W
114      | 120043.15       | 690.13     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
115      | 120763.28       | 1426.08    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=3.99V, P= 11.99W
116      | 122219.36       | 1991.50    | 恒压充电 (CV Charge)                    | I=  902.7mA, V=4.20V, P=  3.79W
117      | 124240.86       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
118      | 125110.90       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14422.0mA, V=3.72V, P=-53.58W
119      | 125185.86       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.9mA, V=3.80V, P=-16.22W
120      | 125985.86       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16291.7mA, V=3.23V, P=-52.41W
121      | 126120.86       | 696.94     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
122      | 126847.80       | 1426.71    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.99W
123      | 128304.52       | 1991.49    | 恒压充电 (CV Charge)                    | I=  902.7mA, V=4.20V, P=  3.79W
124      | 130326.00       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
125      | 131196.05       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14388.5mA, V=3.72V, P=-53.47W
126      | 131271.01       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.1mA, V=3.80V, P=-16.22W
127      | 132071.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16297.2mA, V=3.23V, P=-52.41W
128      | 132206.00       | 696.41     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
129      | 132932.41       | 1427.68    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
130      | 134390.10       | 1973.27    | 恒压充电 (CV Charge)                    | I=  913.6mA, V=4.20V, P=  3.84W
131      | 136393.37       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
132      | 137263.41       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14422.2mA, V=3.72V, P=-53.58W
133      | 137338.37       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.2mA, V=3.80V, P=-16.22W
134      | 138138.37       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16302.3mA, V=3.23V, P=-52.41W
135      | 138273.37       | 701.88     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
136      | 139005.25       | 1428.65    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
137      | 140463.90       | 2001.41    | 恒压充电 (CV Charge)                    | I=  902.0mA, V=4.20V, P=  3.79W
138      | 142495.31       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
139      | 143365.35       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14421.2mA, V=3.72V, P=-53.58W
140      | 143440.31       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.1mA, V=3.80V, P=-16.22W
141      | 144240.31       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16306.1mA, V=3.23V, P=-52.41W
142      | 144375.31       | 700.67     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
143      | 145105.98       | 1428.50    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=3.99V, P= 11.98W
144      | 146564.47       | 1981.49    | 恒压充电 (CV Charge)                    | I=  900.1mA, V=4.20V, P=  3.78W
145      | 148575.96       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
146      | 149446.00       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14389.9mA, V=3.72V, P=-53.48W
147      | 149520.96       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.2mA, V=3.80V, P=-16.22W
148      | 150320.96       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16311.6mA, V=3.23V, P=-52.41W
149      | 150455.96       | 711.09     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
150      | 151197.05       | 1429.47    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.98W
151      | 152656.52       | 2008.01    | 恒压充电 (CV Charge)                    | I=  900.9mA, V=4.20V, P=  3.78W
152      | 154694.54       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
153      | 155564.58       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14422.4mA, V=3.72V, P=-53.59W
154      | 155639.54       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.2mA, V=3.80V, P=-16.22W
155      | 156439.54       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16316.1mA, V=3.23V, P=-52.41W
156      | 156574.54       | 695.48     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
157      | 157300.01       | 1429.24    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.98W
158      | 158759.26       | 2002.84    | 恒压充电 (CV Charge)                    | I=  899.6mA, V=4.20V, P=  3.78W
159      | 160792.10       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
160      | 161662.14       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14390.0mA, V=3.72V, P=-53.48W
161      | 161737.10       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.3mA, V=3.80V, P=-16.22W
162      | 162537.10       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16320.2mA, V=3.23V, P=-52.41W
163      | 162672.10       | 695.84     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
164      | 163397.93       | 1429.63    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.98W
165      | 164857.57       | 2007.54    | 恒压充电 (CV Charge)                    | I=  900.2mA, V=4.20V, P=  3.78W
166      | 166895.10       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
167      | 167765.14       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14423.2mA, V=3.72V, P=-53.58W
168      | 167840.11       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.5mA, V=3.80V, P=-16.22W
169      | 168640.10       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16325.2mA, V=3.23V, P=-52.41W
170      | 168775.10       | 701.12     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
171      | 169506.22       | 1430.10    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
172      | 170966.32       | 1991.24    | 恒压充电 (CV Charge)                    | I=  899.1mA, V=4.20V, P=  3.78W
173      | 172987.56       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
174      | 173857.60       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14423.9mA, V=3.72V, P=-53.58W
175      | 173932.56       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.7mA, V=3.80V, P=-16.22W
176      | 174732.56       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16331.0mA, V=3.23V, P=-52.41W
177      | 174867.56       | 691.86     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
178      | 175589.43       | 1431.05    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=3.99V, P= 11.98W
179      | 177050.47       | 2002.44    | 恒压充电 (CV Charge)                    | I=  898.8mA, V=4.20V, P=  3.78W
180      | 179082.91       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
181      | 179952.95       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14424.8mA, V=3.72V, P=-53.59W
182      | 180027.91       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.8mA, V=3.80V, P=-16.22W
183      | 180827.91       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16334.4mA, V=3.23V, P=-52.41W
184      | 180962.91       | 700.55     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
185      | 181693.46       | 1430.77    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=3.99V, P= 11.98W
186      | 183154.23       | 2015.93    | 恒压充电 (CV Charge)                    | I=  887.9mA, V=4.20V, P=  3.73W
187      | 185200.16       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
188      | 186070.20       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14425.3mA, V=3.72V, P=-53.59W
189      | 186145.16       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4273.8mA, V=3.80V, P=-16.22W
190      | 186945.16       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16338.4mA, V=3.22V, P=-52.41W
191      | 187080.16       | 698.60     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
192      | 187808.76       | 1430.45    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.98W
193      | 189269.21       | 1998.79    | 恒压充电 (CV Charge)                    | I=  899.6mA, V=4.20V, P=  3.78W
194      | 191298.00       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
195      | 192168.04       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14426.3mA, V=3.72V, P=-53.59W
196      | 192243.00       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.0mA, V=3.80V, P=-16.22W
197      | 193043.00       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16343.6mA, V=3.22V, P=-52.41W
198      | 193178.00       | 695.80     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
199      | 193903.79       | 1431.76    | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=3.99V, P= 11.98W
200      | 195365.55       | 2018.36    | 恒压充电 (CV Charge)                    | I=  886.3mA, V=4.20V, P=  3.72W
201      | 197413.91       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
202      | 198283.95       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14426.9mA, V=3.72V, P=-53.59W
203      | 198358.92       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.0mA, V=3.80V, P=-16.22W
204      | 199158.91       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16347.3mA, V=3.22V, P=-52.41W
205      | 199293.91       | 701.61     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
206      | 200025.52       | 1431.54    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
207      | 201487.06       | 2010.89    | 恒压充电 (CV Charge)                    | I=  886.7mA, V=4.20V, P=  3.72W
208      | 203527.95       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
209      | 204397.99       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14428.0mA, V=3.72V, P=-53.59W
210      | 204472.96       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.1mA, V=3.80V, P=-16.22W
211      | 205272.95       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16351.7mA, V=3.22V, P=-52.41W
212      | 205407.95       | 706.95     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
213      | 206144.90       | 1431.85    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
214      | 207606.76       | 2012.69    | 恒压充电 (CV Charge)                    | I=  886.9mA, V=4.20V, P=  3.73W
215      | 209649.45       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
216      | 210519.49       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14397.0mA, V=3.72V, P=-53.48W
217      | 210594.45       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.3mA, V=3.80V, P=-16.22W
218      | 211394.45       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16356.7mA, V=3.22V, P=-52.41W
219      | 211529.45       | 703.04     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
220      | 212262.48       | 1431.84    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.99V, P= 11.98W
221      | 213724.33       | 2009.52    | 恒压充电 (CV Charge)                    | I=  898.9mA, V=4.20V, P=  3.78W
222      | 215763.85       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
223      | 216633.88       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14397.2mA, V=3.72V, P=-53.48W
224      | 216708.85       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.3mA, V=3.80V, P=-16.22W
225      | 217508.85       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16360.6mA, V=3.22V, P=-52.42W
226      | 217643.85       | 706.81     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
227      | 218380.66       | 1432.11    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.99V, P= 11.98W
228      | 219842.77       | 2028.53    | 恒压充电 (CV Charge)                    | I=  887.2mA, V=4.20V, P=  3.73W
229      | 221901.31       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
230      | 222771.34       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14430.4mA, V=3.72V, P=-53.59W
231      | 222846.31       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4274.4mA, V=3.80V, P=-16.22W
232      | 223646.31       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16363.8mA, V=3.22V, P=-52.41W
233      | 223781.31       | 704.14     | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
234      | 224515.45       | 1432.10    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=3.99V, P= 11.98W
235      | 225977.55       | 2030.81    | 恒压充电 (CV Charge)                    | I=  886.8mA, V=4.20V, P=  3.72W
236      | 228038.35       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
237      | 228908.40       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14431.8mA, V=3.72V, P=-53.59W
